fiscal_year,quarter,master_project_code,role_category,employee_count,total_employees,percentage
2025,3,M31403MZ,Others,2,5,40.0
2025,3,M31403MZ,Technology,1,5,20.0
2025,3,M31406MZ,Others,1,3,33.33
2025,3,M31406MZ,Technology,2,3,66.67
2025,3,M31412SP,Business,1,13,7.69
2025,3,M31412SP,Management,1,13,7.69
2025,3,M31412SP,Others,4,13,30.77
2025,3,M31412SP,Technology,7,13,53.85
2025,3,M31416MZ,Consulting,1,3,33.33
2025,3,M31416MZ,Others,1,3,33.33
2025,3,M31416MZ,Technology,1,3,33.33
2025,3,M31427MZ,Management,1,7,14.29
2025,3,M31427MZ,Others,2,7,28.57
2025,3,M31427MZ,Technology,4,7,57.14
2025,3,M31432QB,Business,1,80,1.25
2025,3,M31432QB,Consulting,1,80,1.25
2025,3,M31432QB,Management,1,80,1.25
2025,3,M31432QB,Others,39,80,48.75
2025,3,M31432QB,Technology,38,80,47.5
2025,3,M31446MZ,Consulting,1,2,50.0
2025,3,M31446MZ,Others,1,2,50.0
2025,3,M31453CZ,Others,1,4,25.0
2025,3,M31453CZ,Technology,3,4,75.0
2025,3,M31463QB,Others,2,4,50.0
2025,3,M31463QB,Technology,2,4,50.0
2025,3,M31464MZ,Others,1,6,16.67
2025,3,M31464MZ,Technology,5,6,83.33
2025,3,M31468MZ,Business,2,19,10.53
2025,3,M31468MZ,Consulting,4,19,21.05
2025,3,M31468MZ,Others,8,19,42.11
2025,3,M31468MZ,Technology,5,19,26.32
2025,3,M31475MZ,Others,1,2,50.0
2025,3,M31475MZ,Technology,1,2,50.0
2025,3,M31477ST,Consulting,1,6,16.67
2025,3,M31477ST,Management,1,6,16.67
2025,3,M31477ST,Others,2,6,33.33
2025,3,M31477ST,Technology,2,6,33.33
2025,3,M31478CS,Business,1,10,10.0
2025,3,M31478CS,Consulting,1,10,10.0
2025,3,M31478CS,Management,2,10,20.0
2025,3,M31478CS,Others,4,10,40.0
2025,3,M31478CS,Technology,2,10,20.0
2025,3,M31491TZ,Management,1,1,100.0
2025,3,M31502ST,Others,2,5,40.0
2025,3,M31502ST,Technology,3,5,60.0
2025,3,M31508QB,Others,6,12,50.0
2025,3,M31508QB,Technology,6,12,50.0
2025,3,M31509MZ,Business,1,32,3.13
2025,3,M31509MZ,Consulting,4,32,12.5
2025,3,M31509MZ,Management,2,32,6.25
2025,3,M31509MZ,Others,12,32,37.5
2025,3,M31509MZ,Technology,13,32,40.63
2025,3,M31545MZ,Others,3,10,30.0
2025,3,M31545MZ,Technology,7,10,70.0
2025,3,M31548MZ,Consulting,1,22,4.55
2025,3,M31548MZ,Others,9,22,40.91
2025,3,M31548MZ,Technology,12,22,54.55
2025,3,M31558ST,Consulting,1,5,20.0
2025,3,M31558ST,Management,1,5,20.0
2025,3,M31558ST,Others,1,5,20.0
2025,3,M31558ST,Technology,2,5,40.0
2025,3,M31564MZ,Business,1,121,0.83
2025,3,M31564MZ,Consulting,12,121,9.92
2025,3,M31564MZ,Management,3,121,2.48
2025,3,M31564MZ,Others,51,121,42.15
2025,3,M31564MZ,Technology,54,121,44.63
2025,3,M31572ST,Management,1,10,10.0
2025,3,M31572ST,Others,2,10,20.0
2025,3,M31572ST,Technology,7,10,70.0
2025,3,M31590MZ,Technology,3,3,100.0
2025,3,M31595MZ,Consulting,1,10,10.0
2025,3,M31595MZ,Others,2,10,20.0
2025,3,M31595MZ,Technology,7,10,70.0
2025,3,M31615MZ,Consulting,1,4,25.0
2025,3,M31615MZ,Others,1,4,25.0
2025,3,M31615MZ,Technology,2,4,50.0
2025,3,M31620MZ,Business,2,15,13.33
2025,3,M31620MZ,Consulting,1,15,6.67
2025,3,M31620MZ,Management,1,15,6.67
2025,3,M31620MZ,Others,4,15,26.67
2025,3,M31620MZ,Technology,7,15,46.67
2025,3,M31622M1,Consulting,2,9,22.22
2025,3,M31622M1,Management,1,9,11.11
2025,3,M31622M1,Others,3,9,33.33
2025,3,M31622M1,Technology,3,9,33.33
2025,3,M31641PZ,Business,1,7,14.29
2025,3,M31641PZ,Consulting,3,7,42.86
2025,3,M31641PZ,Others,2,7,28.57
2025,3,M31641PZ,Technology,1,7,14.29
2025,3,M31646MZ,Technology,1,1,100.0
2025,3,MECMOZPE,Business,3,25,12.0
2025,3,MECMOZPE,Consulting,7,25,28.0
2025,3,MECMOZPE,Others,10,25,40.0
2025,3,MECMOZPE,Technology,5,25,20.0
2025,3,MECMZAG2,Consulting,2,3,66.67
2025,3,MECMZAG2,Others,1,3,33.33
2025,3,MECMZEA2,Consulting,2,2,100.0
2025,3,MECMZEVB,Business,1,6,16.67
2025,3,MECMZEVB,Consulting,2,6,33.33
2025,3,MECMZEVB,Others,1,6,16.67
2025,3,MECMZEVB,Technology,2,6,33.33
2025,3,MECMZFLI,Consulting,2,6,33.33
2025,3,MECMZFLI,Technology,4,6,66.67
2025,3,MECMZIM2,Business,1,6,16.67
2025,3,MECMZIM2,Consulting,3,6,50.0
2025,3,MECMZIM2,Others,2,6,33.33
2025,3,MECMZKP,Business,2,22,9.09
2025,3,MECMZKP,Consulting,6,22,27.27
2025,3,MECMZKP,Others,8,22,36.36
2025,3,MECMZKP,Technology,6,22,27.27
2025,3,MECMZKP2,Business,2,15,13.33
2025,3,MECMZKP2,Consulting,3,15,20.0
2025,3,MECMZKP2,Others,5,15,33.33
2025,3,MECMZKP2,Technology,5,15,33.33
2025,3,MECMZLIM,Business,5,19,26.32
2025,3,MECMZLIM,Consulting,5,19,26.32
2025,3,MECMZLIM,Others,5,19,26.32
2025,3,MECMZLIM,Technology,4,19,21.05
2025,3,MECMZMMB,Consulting,2,5,40.0
2025,3,MECMZMMB,Others,2,5,40.0
2025,3,MECMZMMB,Technology,1,5,20.0
2025,3,MECMZNYR,Business,1,20,5.0
2025,3,MECMZNYR,Consulting,5,20,25.0
2025,3,MECMZNYR,Management,1,20,5.0
2025,3,MECMZNYR,Others,7,20,35.0
2025,3,MECMZNYR,Technology,6,20,30.0
2025,3,MECMZPC2,Business,2,9,22.22
2025,3,MECMZPC2,Consulting,2,9,22.22
2025,3,MECMZPC2,Others,3,9,33.33
2025,3,MECMZPC2,Technology,2,9,22.22
2025,3,MECMZPU,Management,1,1,100.0
2025,3,MECMZV21,Consulting,1,2,50.0
2025,3,MECMZV21,Technology,1,2,50.0
2025,3,MECMZV23,Business,2,10,20.0
2025,3,MECMZV23,Consulting,2,10,20.0
2025,3,MECMZV23,Others,2,10,20.0
2025,3,MECMZV23,Technology,4,10,40.0
2025,3,MECMZV24,Business,3,23,13.04
2025,3,MECMZV24,Consulting,7,23,30.43
2025,3,MECMZV24,Management,1,23,4.35
2025,3,MECMZV24,Others,5,23,21.74
2025,3,MECMZV24,Technology,7,23,30.43
2025,3,MEMZRQS,Business,2,14,14.29
2025,3,MEMZRQS,Consulting,2,14,14.29
2025,3,MEMZRQS,Others,2,14,14.29
2025,3,MEMZRQS,Technology,8,14,57.14
2025,3,MH4CABL2,Consulting,1,1,100.0
2025,3,MH4FNPB5,Consulting,3,8,37.5
2025,3,MH4FNPB5,Others,4,8,50.0
2025,3,MH4FNPB5,Technology,1,8,12.5
2025,3,MH4HRPB5,Business,2,16,12.5
2025,3,MH4HRPB5,Consulting,6,16,37.5
2025,3,MH4HRPB5,Others,7,16,43.75
2025,3,MH4HRPB5,Technology,1,16,6.25
2025,3,MH4PAPB5,Business,1,11,9.09
2025,3,MH4PAPB5,Consulting,4,11,36.36
2025,3,MH4PAPB5,Others,5,11,45.45
2025,3,MH4PAPB5,Technology,1,11,9.09
2025,3,MH4PEPB5,Business,3,19,15.79
2025,3,MH4PEPB5,Consulting,5,19,26.32
2025,3,MH4PEPB5,Others,7,19,36.84
2025,3,MH4PEPB5,Technology,4,19,21.05
2025,3,MHBRTPB5,Others,2,2,100.0
2025,3,MHCCTMCT,Consulting,4,10,40.0
2025,3,MHCCTMCT,Others,4,10,40.0
2025,3,MHCCTMCT,Technology,2,10,20.0
2025,3,MHD1NADT,Others,4,8,50.0
2025,3,MHD1NADT,Technology,4,8,50.0
2025,3,MHD436BS,Business,1,13,7.69
2025,3,MHD436BS,Others,4,13,30.77
2025,3,MHD436BS,Technology,8,13,61.54
2025,3,MHD450BS,Business,1,27,3.7
2025,3,MHD450BS,Management,1,27,3.7
2025,3,MHD450BS,Others,13,27,48.15
2025,3,MHD450BS,Technology,12,27,44.44
2025,3,MHD455BS,Business,2,30,6.67
2025,3,MHD455BS,Consulting,1,30,3.33
2025,3,MHD455BS,Management,1,30,3.33
2025,3,MHD455BS,Others,12,30,40.0
2025,3,MHD455BS,Technology,14,30,46.67
2025,3,MHD456BS,Business,2,44,4.55
2025,3,MHD456BS,Consulting,4,44,9.09
2025,3,MHD456BS,Management,1,44,2.27
2025,3,MHD456BS,Others,15,44,34.09
2025,3,MHD456BS,Technology,22,44,50.0
2025,3,MHD483BS,Business,1,10,10.0
2025,3,MHD483BS,Consulting,1,10,10.0
2025,3,MHD483BS,Others,3,10,30.0
2025,3,MHD483BS,Technology,5,10,50.0
2025,3,MHD498BS,Business,1,10,10.0
2025,3,MHD498BS,Others,5,10,50.0
2025,3,MHD498BS,Technology,4,10,40.0
2025,3,MHEMEMH1,Business,32,612,5.23
2025,3,MHEMEMH1,Consulting,57,612,9.31
2025,3,MHEMEMH1,Management,32,612,5.23
2025,3,MHEMEMH1,Others,364,612,59.48
2025,3,MHEMEMH1,Technology,127,612,20.75
2025,3,MHHEBNST,Business,3,30,10.0
2025,3,MHHEBNST,Consulting,7,30,23.33
2025,3,MHHEBNST,Management,2,30,6.67
2025,3,MHHEBNST,Others,8,30,26.67
2025,3,MHHEBNST,Technology,10,30,33.33
2025,3,MHHEHYST,Business,1,10,10.0
2025,3,MHHEHYST,Consulting,3,10,30.0
2025,3,MHHEHYST,Management,1,10,10.0
2025,3,MHHEHYST,Others,2,10,20.0
2025,3,MHHEHYST,Technology,3,10,30.0
2025,3,MHHEHYSZ,Others,4,11,36.36
2025,3,MHHEHYSZ,Technology,7,11,63.64
2025,3,MHHENOST,Consulting,1,2,50.0
2025,3,MHHENOST,Others,1,2,50.0
2025,3,MHHEPUST,Technology,1,1,100.0
2025,3,MHHEPUSZ,Business,2,8,25.0
2025,3,MHHEPUSZ,Others,2,8,25.0
2025,3,MHHEPUSZ,Technology,4,8,50.0
2025,3,ML017BAL,Consulting,1,2,50.0
2025,3,ML017BAL,Others,1,2,50.0
2025,3,ML1034VN,Consulting,1,1,100.0
2025,3,ML109BAS,Consulting,1,1,100.0
2025,3,ML1103PG,Consulting,1,1,100.0
2025,3,ML1458AB,Consulting,1,2,50.0
2025,3,ML1458AB,Others,1,2,50.0
2025,3,ML1623DF,Business,1,4,25.0
2025,3,ML1623DF,Others,2,4,50.0
2025,3,ML1623DF,Technology,1,4,25.0
2025,3,ML188PBA,Others,1,1,100.0
2025,3,ML55TONN,Consulting,1,1,100.0
2025,3,MLD36DEC,Others,2,4,50.0
2025,3,MLD36DEC,Technology,2,4,50.0
2025,3,MLDC1039,Consulting,1,2,50.0
2025,3,MLDC1039,Technology,1,2,50.0
2025,3,MLDC1079,Consulting,1,1,100.0
2025,3,MLDC1095,Consulting,1,2,50.0
2025,3,MLDC1095,Others,1,2,50.0
2025,3,MLDCNE87,Business,1,2,50.0
2025,3,MLDCNE87,Consulting,1,2,50.0
2025,3,MLEBHSTP,Management,1,25,4.0
2025,3,MLEBHSTP,Others,10,25,40.0
2025,3,MLEBHSTP,Technology,14,25,56.0
2025,3,MLED2STP,Others,7,22,31.82
2025,3,MLED2STP,Technology,15,22,68.18
2025,3,MLEENCTR,Management,1,27,3.7
2025,3,MLEENCTR,Others,6,27,22.22
2025,3,MLEENCTR,Technology,20,27,74.07
2025,3,MLEIMQNX,Consulting,1,2,50.0
2025,3,MLEIMQNX,Technology,1,2,50.0
2025,3,MLHIESTP,Others,3,8,37.5
2025,3,MLHIESTP,Technology,5,8,62.5
2025,3,MLONHCP2,Business,3,12,25.0
2025,3,MLONHCP2,Consulting,5,12,41.67
2025,3,MLONHCP2,Others,3,12,25.0
2025,3,MLONHCP2,Technology,1,12,8.33
2025,3,MLOREDWD,Business,2,21,9.52
2025,3,MLOREDWD,Consulting,8,21,38.1
2025,3,MLOREDWD,Management,1,21,4.76
2025,3,MLOREDWD,Others,6,21,28.57
2025,3,MLOREDWD,Technology,4,21,19.05
2025,3,MLTMFSTP,Others,2,4,50.0
2025,3,MLTMFSTP,Technology,2,4,50.0
2025,3,MLTMOSTP,Management,1,1,100.0
2025,3,MO1546B2,Business,1,17,5.88
2025,3,MO1546B2,Consulting,3,17,17.65
2025,3,MO1546B2,Management,1,17,5.88
2025,3,MO1546B2,Others,5,17,29.41
2025,3,MO1546B2,Technology,7,17,41.18
2025,3,MO1566MZ,Consulting,2,11,18.18
2025,3,MO1566MZ,Others,6,11,54.55
2025,3,MO1566MZ,Technology,3,11,27.27
2025,3,MO1568B2,Consulting,1,16,6.25
2025,3,MO1568B2,Others,8,16,50.0
2025,3,MO1568B2,Technology,7,16,43.75
2025,3,MO1577B2,Business,1,21,4.76
2025,3,MO1577B2,Consulting,2,21,9.52
2025,3,MO1577B2,Management,1,21,4.76
2025,3,MO1577B2,Others,9,21,42.86
2025,3,MO1577B2,Technology,8,21,38.1
2025,3,MOAMBPMM,Business,2,57,3.51
2025,3,MOAMBPMM,Consulting,1,57,1.75
2025,3,MOAMBPMM,Management,1,57,1.75
2025,3,MOAMBPMM,Others,19,57,33.33
2025,3,MOAMBPMM,Technology,34,57,59.65
2025,3,MOBAOBI2,Technology,1,1,100.0
2025,3,MOBAOBIJ,Business,1,2,50.0
2025,3,MOBAOBIJ,Consulting,1,2,50.0
2025,3,MOBAOBIK,Technology,1,1,100.0
2025,3,MOBAOBIM,Business,1,3,33.33
2025,3,MOBAOBIM,Consulting,1,3,33.33
2025,3,MOBAOBIM,Others,1,3,33.33
2025,3,MOBAOBIS,Consulting,1,2,50.0
2025,3,MOBAOBIS,Others,1,2,50.0
2025,3,MOL018JN,Business,1,2,50.0
2025,3,MOL018JN,Consulting,1,2,50.0
2025,3,MOL241PM,Consulting,1,1,100.0
2025,3,MOL295SN,Business,1,1,100.0
2025,3,MOL311PM,Consulting,1,1,100.0
2025,3,MOL362TM,Consulting,1,1,100.0
2025,3,MOL367TM,Business,2,5,40.0
2025,3,MOL367TM,Consulting,3,5,60.0
2025,3,MOL414BA,Consulting,1,1,100.0
2025,3,MOL576AG,Business,3,10,30.0
2025,3,MOL576AG,Consulting,3,10,30.0
2025,3,MOL576AG,Others,1,10,10.0
2025,3,MOL576AG,Technology,3,10,30.0
2025,3,MOL613BA,Consulting,2,4,50.0
2025,3,MOL613BA,Others,2,4,50.0
2025,3,MOL614PC,Consulting,1,4,25.0
2025,3,MOL614PC,Others,2,4,50.0
2025,3,MOL614PC,Technology,1,4,25.0
2025,3,MOLAE2EC,Business,1,20,5.0
2025,3,MOLAE2EC,Consulting,2,20,10.0
2025,3,MOLAE2EC,Others,6,20,30.0
2025,3,MOLAE2EC,Technology,11,20,55.0
2025,3,MOLAEHMZ,Business,12,184,6.52
2025,3,MOLAEHMZ,Consulting,29,184,15.76
2025,3,MOLAEHMZ,Management,3,184,1.63
2025,3,MOLAEHMZ,Others,61,184,33.15
2025,3,MOLAEHMZ,Technology,79,184,42.93
2025,3,MOLAMAM2,Business,95,1101,8.63
2025,3,MOLAMAM2,Consulting,124,1101,11.26
2025,3,MOLAMAM2,Management,49,1101,4.45
2025,3,MOLAMAM2,Others,337,1101,30.61
2025,3,MOLAMAM2,Technology,496,1101,45.05
2025,3,MOLAN2CL,Consulting,2,4,50.0
2025,3,MOLAN2CL,Technology,2,4,50.0
2025,3,MOLAOMOH,Others,1,1,100.0
2025,3,MOLAVDQZ,Consulting,5,17,29.41
2025,3,MOLAVDQZ,Others,6,17,35.29
2025,3,MOLAVDQZ,Technology,6,17,35.29
2025,3,MOLAVMQZ,Business,2,28,7.14
2025,3,MOLAVMQZ,Consulting,3,28,10.71
2025,3,MOLAVMQZ,Management,3,28,10.71
2025,3,MOLAVMQZ,Others,12,28,42.86
2025,3,MOLAVMQZ,Technology,8,28,28.57
2025,3,MOLBA042,Consulting,1,1,100.0
2025,3,MOLBA103,Business,3,7,42.86
2025,3,MOLBA103,Others,2,7,28.57
2025,3,MOLBA103,Technology,2,7,28.57
2025,3,MOLBA104,Business,1,9,11.11
2025,3,MOLBA104,Consulting,4,9,44.44
2025,3,MOLBA104,Others,3,9,33.33
2025,3,MOLBA104,Technology,1,9,11.11
2025,3,MOLBA236,Consulting,2,2,100.0
2025,3,MOLBARBC,Others,2,3,66.67
2025,3,MOLBARBC,Technology,1,3,33.33
2025,3,MOLBASEC,Others,1,1,100.0
2025,3,MOLCOZCA,Technology,1,1,100.0
2025,3,MOLCPLBS,Business,5,16,31.25
2025,3,MOLCPLBS,Consulting,4,16,25.0
2025,3,MOLCPLBS,Others,7,16,43.75
2025,3,MOLFPBCY,Consulting,1,4,25.0
2025,3,MOLFPBCY,Others,1,4,25.0
2025,3,MOLFPBCY,Technology,2,4,50.0
2025,3,MOLFPCEN,Consulting,1,7,14.29
2025,3,MOLFPCEN,Others,3,7,42.86
2025,3,MOLFPCEN,Technology,3,7,42.86
2025,3,MOLFPCOV,Others,1,3,33.33
2025,3,MOLFPCOV,Technology,2,3,66.67
2025,3,MOLFPCYR,Business,1,13,7.69
2025,3,MOLFPCYR,Consulting,6,13,46.15
2025,3,MOLFPCYR,Others,2,13,15.38
2025,3,MOLFPCYR,Technology,4,13,30.77
2025,3,MOLFPHCS,Consulting,2,5,40.0
2025,3,MOLFPHCS,Others,2,5,40.0
2025,3,MOLFPHCS,Technology,1,5,20.0
2025,3,MOLFPMCW,Consulting,2,6,33.33
2025,3,MOLFPMCW,Others,2,6,33.33
2025,3,MOLFPMCW,Technology,2,6,33.33
2025,3,MOLFPPDA,Consulting,1,4,25.0
2025,3,MOLFPPDA,Others,2,4,50.0
2025,3,MOLFPPDA,Technology,1,4,25.0
2025,3,MOLFPRQI,Consulting,2,7,28.57
2025,3,MOLFPRQI,Management,1,7,14.29
2025,3,MOLFPRQI,Others,2,7,28.57
2025,3,MOLFPRQI,Technology,2,7,28.57
2025,3,MOLFPRQS,Consulting,3,6,50.0
2025,3,MOLFPRQS,Others,2,6,33.33
2025,3,MOLFPRQS,Technology,1,6,16.67
2025,3,MOLGENIZ,Consulting,1,3,33.33
2025,3,MOLGENIZ,Management,2,3,66.67
2025,3,MOLGPIVR,Others,1,2,50.0
2025,3,MOLGPIVR,Technology,1,2,50.0
2025,3,MOLHIEMZ,Technology,1,1,100.0
2025,3,MOLHRBLR,Others,2,4,50.0
2025,3,MOLHRBLR,Technology,2,4,50.0
2025,3,MOLIDHLX,Business,2,10,20.0
2025,3,MOLIDHLX,Consulting,3,10,30.0
2025,3,MOLIDHLX,Others,2,10,20.0
2025,3,MOLIDHLX,Technology,3,10,30.0
2025,3,MOLINFCH,Consulting,1,6,16.67
2025,3,MOLINFCH,Others,2,6,33.33
2025,3,MOLINFCH,Technology,3,6,50.0
2025,3,MOLINFMO,Business,3,176,1.7
2025,3,MOLINFMO,Consulting,13,176,7.39
2025,3,MOLINFMO,Management,1,176,0.57
2025,3,MOLINFMO,Others,64,176,36.36
2025,3,MOLINFMO,Technology,95,176,53.98
2025,3,MOLINFOP,Business,35,598,5.85
2025,3,MOLINFOP,Consulting,135,598,22.58
2025,3,MOLINFOP,Management,27,598,4.52
2025,3,MOLINFOP,Others,191,598,31.94
2025,3,MOLINFOP,Technology,210,598,35.12
2025,3,MOLINFPN,Business,3,21,14.29
2025,3,MOLINFPN,Consulting,2,21,9.52
2025,3,MOLINFPN,Management,5,21,23.81
2025,3,MOLINFPN,Others,4,21,19.05
2025,3,MOLINFPN,Technology,7,21,33.33
2025,3,MOLINYWD,Others,1,1,100.0
2025,3,MOLISTAR,Management,2,15,13.33
2025,3,MOLISTAR,Others,4,15,26.67
2025,3,MOLISTAR,Technology,9,15,60.0
2025,3,MOLLAUMZ,Business,1,15,6.67
2025,3,MOLLAUMZ,Consulting,4,15,26.67
2025,3,MOLLAUMZ,Management,1,15,6.67
2025,3,MOLLAUMZ,Others,4,15,26.67
2025,3,MOLLAUMZ,Technology,5,15,33.33
2025,3,MOLMGPQZ,Business,1,11,9.09
2025,3,MOLMGPQZ,Consulting,4,11,36.36
2025,3,MOLMGPQZ,Management,1,11,9.09
2025,3,MOLMGPQZ,Others,2,11,18.18
2025,3,MOLMGPQZ,Technology,3,11,27.27
2025,3,MOLPGCAD,Business,2,8,25.0
2025,3,MOLPGCAD,Consulting,2,8,25.0
2025,3,MOLPGCAD,Others,3,8,37.5
2025,3,MOLPGCAD,Technology,1,8,12.5
2025,3,MOLQXTRD,Business,1,10,10.0
2025,3,MOLQXTRD,Consulting,2,10,20.0
2025,3,MOLQXTRD,Others,3,10,30.0
2025,3,MOLQXTRD,Technology,4,10,40.0
2025,3,MOLRCMQZ,Consulting,2,8,25.0
2025,3,MOLRCMQZ,Management,1,8,12.5
2025,3,MOLRCMQZ,Others,2,8,25.0
2025,3,MOLRCMQZ,Technology,3,8,37.5
2025,3,MOLSAPON,Technology,1,1,100.0
2025,3,MOLSASTP,Business,1,8,12.5
2025,3,MOLSASTP,Consulting,3,8,37.5
2025,3,MOLSASTP,Others,3,8,37.5
2025,3,MOLSASTP,Technology,1,8,12.5
2025,3,MOLSFTSK,Business,1,14,7.14
2025,3,MOLSFTSK,Consulting,2,14,14.29
2025,3,MOLSFTSK,Others,6,14,42.86
2025,3,MOLSFTSK,Technology,5,14,35.71
2025,3,MOLSPBLR,Business,1,9,11.11
2025,3,MOLSPBLR,Consulting,1,9,11.11
2025,3,MOLSPBLR,Others,3,9,33.33
2025,3,MOLSPBLR,Technology,4,9,44.44
2025,3,MOLSPCON,Others,1,1,100.0
2025,3,MOLTMBAC,Others,1,1,100.0
2025,3,MOLTMBAS,Technology,2,2,100.0
2025,3,MOLTSIQZ,Business,4,14,28.57
2025,3,MOLTSIQZ,Consulting,4,14,28.57
2025,3,MOLTSIQZ,Management,1,14,7.14
2025,3,MOLTSIQZ,Others,3,14,21.43
2025,3,MOLTSIQZ,Technology,2,14,14.29
2025,3,MOLTY2SP,Consulting,1,1,100.0
2025,3,MOLUMCL1,Consulting,1,3,33.33
2025,3,MOLUMCL1,Management,1,3,33.33
2025,3,MOLUMCL1,Technology,1,3,33.33
2025,3,MOLUMGQZ,Business,6,22,27.27
2025,3,MOLUMGQZ,Consulting,5,22,22.73
2025,3,MOLUMGQZ,Management,1,22,4.55
2025,3,MOLUMGQZ,Others,7,22,31.82
2025,3,MOLUMGQZ,Technology,3,22,13.64
2025,3,MOLUMKQZ,Business,3,9,33.33
2025,3,MOLUMKQZ,Consulting,2,9,22.22
2025,3,MOLUMKQZ,Others,2,9,22.22
2025,3,MOLUMKQZ,Technology,2,9,22.22
2025,3,MOLUMOMZ,Business,1,8,12.5
2025,3,MOLUMOMZ,Consulting,2,8,25.0
2025,3,MOLUMOMZ,Management,1,8,12.5
2025,3,MOLUMOMZ,Others,2,8,25.0
2025,3,MOLUMOMZ,Technology,2,8,25.0
2025,3,MOLUMSQZ,Business,4,10,40.0
2025,3,MOLUMSQZ,Consulting,3,10,30.0
2025,3,MOLUMSQZ,Others,2,10,20.0
2025,3,MOLUMSQZ,Technology,1,10,10.0
2025,3,MOMCR2QZ,Business,7,32,21.88
2025,3,MOMCR2QZ,Consulting,8,32,25.0
2025,3,MOMCR2QZ,Management,2,32,6.25
2025,3,MOMCR2QZ,Others,9,32,28.13
2025,3,MOMCR2QZ,Technology,6,32,18.75
2025,3,MOMCR3QZ,Business,12,91,13.19
2025,3,MOMCR3QZ,Consulting,32,91,35.16
2025,3,MOMCR3QZ,Management,8,91,8.79
2025,3,MOMCR3QZ,Others,22,91,24.18
2025,3,MOMCR3QZ,Technology,17,91,18.68
2025,3,MOMULUPM,Consulting,4,10,40.0
2025,3,MOMULUPM,Management,2,10,20.0
2025,3,MOMULUPM,Others,2,10,20.0
2025,3,MOMULUPM,Technology,2,10,20.0
2025,3,MS3CPZ52,Consulting,3,41,7.32
2025,3,MS3CPZ52,Management,3,41,7.32
2025,3,MS3CPZ52,Others,6,41,14.63
2025,3,MS3CPZ52,Technology,29,41,70.73
2025,3,MS3OCPZ2,Business,3,66,4.55
2025,3,MS3OCPZ2,Consulting,3,66,4.55
2025,3,MS3OCPZ2,Management,1,66,1.52
2025,3,MS3OCPZ2,Others,25,66,37.88
2025,3,MS3OCPZ2,Technology,34,66,51.52
2025,3,MS3PCHZ2,Business,1,32,3.13
2025,3,MS3PCHZ2,Consulting,5,32,15.63
2025,3,MS3PCHZ2,Management,2,32,6.25
2025,3,MS3PCHZ2,Others,6,32,18.75
2025,3,MS3PCHZ2,Technology,18,32,56.25
2025,3,MSAGBM24,Business,6,45,13.33
2025,3,MSAGBM24,Consulting,3,45,6.67
2025,3,MSAGBM24,Management,1,45,2.22
2025,3,MSAGBM24,Others,14,45,31.11
2025,3,MSAGBM24,Technology,21,45,46.67
2025,3,MSAGCM24,Consulting,1,27,3.7
2025,3,MSAGCM24,Management,1,27,3.7
2025,3,MSAGCM24,Others,10,27,37.04
2025,3,MSAGCM24,Technology,15,27,55.56
2025,3,MSAGRM24,Business,2,19,10.53
2025,3,MSAGRM24,Consulting,2,19,10.53
2025,3,MSAGRM24,Others,3,19,15.79
2025,3,MSAGRM24,Technology,12,19,63.16
2025,3,MSAIDECD,Consulting,1,2,50.0
2025,3,MSAIDECD,Others,1,2,50.0
2025,3,MSAIDEPS,Business,1,4,25.0
2025,3,MSAIDEPS,Consulting,1,4,25.0
2025,3,MSAIDEPS,Others,2,4,50.0
2025,3,MSAIDEST,Business,2,13,15.38
2025,3,MSAIDEST,Consulting,4,13,30.77
2025,3,MSAIDEST,Others,5,13,38.46
2025,3,MSAIDEST,Technology,2,13,15.38
2025,3,MSAIDEZ3,Business,2,14,14.29
2025,3,MSAIDEZ3,Consulting,4,14,28.57
2025,3,MSAIDEZ3,Others,6,14,42.86
2025,3,MSAIDEZ3,Technology,2,14,14.29
2025,3,MSAPCDZ1,Others,1,3,33.33
2025,3,MSAPCDZ1,Technology,2,3,66.67
2025,3,MSAPHSTP,Others,9,14,64.29
2025,3,MSAPHSTP,Technology,5,14,35.71
2025,3,MSAPHSZ3,Consulting,1,8,12.5
2025,3,MSAPHSZ3,Management,1,8,12.5
2025,3,MSAPHSZ3,Others,1,8,12.5
2025,3,MSAPHSZ3,Technology,5,8,62.5
2025,3,MSAPNOST,Others,2,4,50.0
2025,3,MSAPNOST,Technology,2,4,50.0
2025,3,MSAPPUAD,Consulting,1,4,25.0
2025,3,MSAPPUAD,Others,2,4,50.0
2025,3,MSAPPUAD,Technology,1,4,25.0
2025,3,MSASKH31,Business,1,20,5.0
2025,3,MSASKH31,Consulting,4,20,20.0
2025,3,MSASKH31,Management,2,20,10.0
2025,3,MSASKH31,Others,8,20,40.0
2025,3,MSASKH31,Technology,5,20,25.0
2025,3,MSAUTHS1,Consulting,1,2,50.0
2025,3,MSAUTHS1,Others,1,2,50.0
2025,3,MSCAPHY3,Consulting,2,5,40.0
2025,3,MSCAPHY3,Others,3,5,60.0
2025,3,MSCCCEST,Business,1,32,3.13
2025,3,MSCCCEST,Consulting,1,32,3.13
2025,3,MSCCCEST,Management,2,32,6.25
2025,3,MSCCCEST,Others,4,32,12.5
2025,3,MSCCCEST,Technology,24,32,75.0
2025,3,MSCCESTP,Business,1,71,1.41
2025,3,MSCCESTP,Consulting,2,71,2.82
2025,3,MSCCESTP,Management,3,71,4.23
2025,3,MSCCESTP,Others,25,71,35.21
2025,3,MSCCESTP,Technology,40,71,56.34
