contract_type,pseudo_fp,customer_name,master_project_code,maintenance_flag,tbb,fiscal_year,quarter,onsite_revenue,offshore_revenue,total_revenue,onsite_billed_months,offshore_billed_months,total_billed_months,operating_margin,total_cost_of_revenue_direct,total_operating_cost,revenue_productivity,start_date,end_date
FP,true,Hi-Tech,MSSADBST,Non-Maintenance,,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,9.767286391498606,-12.547217944930123,-9.767286391498606,-nan,2023-07-01,2024-06-30
OTM,true,Hi-Tech,MSPRCBSZ,Non-Maintenance,TBB-T&M,2025,3,0.0,0.0,9.628156982046619,0.0,25.32258064516129,25.32258064516129,-26.559103834857687,18.552526829596818,36.187260816904306,380.2,2023-05-23,2030-03-31
FP,true,Hi-Tech,MSMUPRST,Non-Maintenance,,2022,2,0.0,0.0,296.1691591739117,16.59247311827957,31.288172043010746,47.88064516129032,56.90875996932711,189.9592532512953,239.2603992045846,6185.6,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSFDEODS,Non-Maintenance,,2024,3,0.0,0.0,1866.210928682725,61.064516129032256,333.49677419354845,394.5612903225807,580.7704418061932,888.2119805878558,1285.4404868765318,4729.8,2023-07-01,2026-06-30
FP,true,Hi-Tech,MSOMSCPX,Non-Maintenance,,2023,3,0.0,0.0,604.5617409230866,26.5,56.37849462365588,82.87849462365587,214.184352147444,307.7091334888821,390.37738877564266,7294.6,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSMUPRST,Non-Maintenance,,2022,4,0.0,0.0,351.04327795016883,12.03225806451613,44.37442396313364,56.40668202764976,138.63633022599046,153.23585105443053,212.40694772417837,6223.4,2021-07-01,2022-06-30
OTM,false,HealthCare,MOLINFMO,Maintenance,TBB-T&M,2025,3,0.0,0.0,0.0,15.19354838709677,269.17311827956985,284.3666666666666,-648.1643615620753,351.97226109416454,648.1643615620753,0.0,2019-02-04,2029-09-30
FP,false,HealthCare,MOLFPCYR,Maintenance,,2025,4,0.0,0.0,175.05281121577673,6.2857142857142865,5.06451612903226,11.350230414746544,77.80487796601685,83.07896224024732,97.24793324975988,15422.8,2024-07-01,2025-12-31
FP,false,HealthCare,M31083M1,Non-Maintenance,,2024,2,0.0,0.0,30.314576266886593,1.483870967741936,13.19354838709677,14.67741935483871,-19.6749117424694,34.322908139822985,49.989488009355995,2065.4,2023-06-19,2023-08-31
FP,false,HealthCare,MH1231M1,Non-Maintenance,,2022,4,0.0,0.0,42.986670872765536,2.806451612903226,5.0,7.806451612903226,0.2674849517603062,35.91469716088324,42.71918592100523,5506.6,2022-01-01,2022-12-31
FP,true,Energy,NEE679SP,Non-Maintenance,,2025,2,0.0,0.0,140.57133695788542,4.88172043010752,13.648118279569893,18.529838709677414,47.92546323947999,70.27428556348939,92.64587371840543,7586.2,2024-07-01,2024-12-31
FP,true,Energy,NE488ADH,Non-Maintenance,,2024,4,0.0,0.0,125.03472531116628,8.67741935483871,0.0,8.67741935483871,22.766642989378973,90.84176984144472,102.26808232178732,14409.2,2024-01-01,2024-03-31
OTM,true,Hi-Tech,MSPREHST,Maintenance,TBB-T&M,2022,3,0.0,0.0,0.0,1.838709677419354,49.063010752688186,50.90172043010753,-117.71527658642167,69.99868339829692,117.71527658642167,0.0,2021-08-19,2023-05-31
FP,true,Hi-Tech,MSBPCSST,Non-Maintenance,,2023,1,0.0,0.0,28.89584378658867,0.0,3.33333333333333,3.33333333333333,23.103394750986805,2.6931601425072067,5.792449035601866,8668.8,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSTRP401,Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.9075587732169392,-0.6910160986634787,-0.9075587732169392,-nan,2021-08-01,2023-06-30
FP,true,Hi-Tech,MSIAUCST,Non-Maintenance,,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,17.355816269906803,-14.345831438535946,-17.355816269906803,-nan,2020-07-01,2021-06-30
FP,false,HealthCare,MECMZT1,Non-Maintenance,,2025,2,0.0,0.0,0.00025929023778231003,0.0,0.0,0.0,0.000259290237782289,0.0,2.1033522146218786e-17,inf,2024-03-01,2024-04-26
FP,false,HealthCare,MOLFPMSL,Maintenance,,2024,1,0.0,0.0,49.89670308140517,0.0,2.32258064516129,2.32258064516129,46.62491411822233,1.125481726356548,3.2717889631828427,21483.3,2023-05-01,2023-05-12
FP,true,Energy,NEE361ST,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,2.45873472766218,-2.4620342232477492,-2.45873472766218,-nan,2023-09-01,2023-12-31
TM,false,HealthCare,MOLSASTP,Non-Maintenance,,2024,3,2.7235424495861724,36.4585982297245,39.1821406793107,0.0,5.41290322580645,5.41290322580645,28.020533035213823,5.95099378792821,11.161607644096875,7238.7,2020-11-01,2026-03-31
OTM,true,Hi-Tech,MSFNOTV2,Non-Maintenance,TBB-T&M,2022,2,0.0,0.0,159.02538319514218,0.8,33.88193548387097,34.68193548387097,76.02230826144255,34.97048349066635,83.00307493369964,4585.3,2021-03-01,2022-06-30
OTM,true,Hi-Tech,MSCSUP24,Non-Maintenance,TBB-T&M,2025,1,0.0,0.0,0.0,0.0,38.931182795699,38.931182795699,-68.8096783459479,26.888680477999653,68.8096783459479,0.0,2024-05-09,2027-06-30
FP,true,Hi-Tech,MSACASTP,Non-Maintenance,,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0301023533475879,0.0,0.0301023533475879,-nan,2020-10-01,2021-06-30
FP,false,HealthCare,MECMOZ15,Non-Maintenance,,2024,3,0.0,0.0,12.347661220567037,0.0,0.0,0.0,12.347661220567037,0.0,0.0,inf,2022-09-07,2022-11-11
FP,true,Hi-Tech,MSFNOH31,Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.00417954683218808,-0.00417954683218808,-0.00417954683218808,-nan,2024-06-01,2024-06-30
FP,true,Hi-Tech,MSGMXBST,Non-Maintenance,,2025,1,0.0,0.0,282.24936521421944,15.0,30.0,45.0,76.07861404391842,153.23766218538293,206.170751170301,6272.2,2024-01-01,2026-06-30
FP,true,Hi-Tech,MSOPDH31,Maintenance,,2025,2,0.0,0.0,10.340952732374333,0.0,11.67741935483871,11.67741935483871,-29.553219426474648,25.664133701959923,39.89417215884898,885.6,2023-07-01,2025-03-31
FP,true,Hi-Tech,MSOPDH31,Maintenance,,2024,2,0.0,0.0,53.18808930340444,0.0,10.58064516129032,10.58064516129032,32.39989238356255,7.990539727940553,20.788196919841887,5026.9,2023-07-01,2025-03-31
FP,true,Hi-Tech,MSGMGDXL,Non-Maintenance,,2024,4,0.0,0.0,458.85091345564183,16.84093437152392,55.83983314794216,72.68076751946609,152.6545621641141,230.72013400262603,306.1963512915277,6313.2,2023-07-01,2026-06-30
FP,true,Hi-Tech,MSGMXBST,Non-Maintenance,,2025,4,0.0,0.0,241.41330072185593,12.0,30.10714285714286,42.10714285714286,60.41211035305157,131.22413440049976,181.00119036880437,5733.3,2024-01-01,2026-06-30
OTM,true,Hi-Tech,MSUOWAM1,Maintenance,TBB-T&M,2025,2,0.0,0.0,5.5897466321650855,0.0,4.0,4.0,-0.49177270707288634,1.4892955917588564,6.081519339237972,1397.4,2023-12-01,2025-07-31
FP,true,Hi-Tech,MSPFXPS1,Non-Maintenance,,2024,2,0.0,0.0,309.2608756445232,0.0,129.59569892473118,129.59569892473118,19.048547737577657,141.07706801589094,290.2123279069455,2386.4,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSPFXPS1,Non-Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.8028598374594855,0.829417197342809,0.8028598374594855,-nan,2022-07-01,2024-06-30
TM,false,HealthCare,ML1103PG,Non-Maintenance,,2025,2,42.0196185113059,0.0,42.0196185113059,3.0,0.0,3.0,14.237981317309025,24.32351762504559,27.781637193996875,14006.5,2023-12-01,2024-12-31
OTM,true,Hi-Tech,MSEAFICZ,Non-Maintenance,TBB-T&M,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.16629242528826169,-0.43132266566265,-0.16629242528826169,-nan,2019-08-01,2022-06-30
FP,true,Hi-Tech,MSMAPLAT,Non-Maintenance,,2024,1,0.0,0.0,113.50112110705327,12.178494623655912,14.38602150537635,26.56451612903226,-12.632445360146328,103.00126491610246,126.13356646719959,4272.7,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSEDTHZ5,Non-Maintenance,,2025,4,0.0,0.0,391.7730135805266,27.09677419354839,41.609447004608285,68.70622119815667,22.239784315775168,289.09528781154745,369.5332292647514,5702.1,2024-12-01,2027-11-30
FP,true,Energy,NEE446GT,Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-10.820456001940855,10.8,10.820456001940855,-nan,2023-04-01,2023-12-31
FP,true,Hi-Tech,MSRMCAST,Non-Maintenance,,2025,2,0.0,0.0,-106.104020559407,0.0,0.0,0.0,-82.62957993795527,-22.9415282094191,-23.474440621451734,-inf,2022-07-01,2024-06-30
FP,true,Hi-Tech,MSCFEGPM,Non-Maintenance,,2024,4,0.0,0.0,964.16690320607,29.75862068965517,116.68409343715241,146.4427141268076,410.35412269373955,397.85569254958057,553.8127805123304,6583.9,2023-07-01,2024-06-30
FP,true,Energy,NEE655SP,Non-Maintenance,,2024,4,0.0,0.0,199.83577420561124,4.5,24.5,29.0,91.42444995327293,80.33668107798222,108.41132425233832,6890.9,2024-01-01,2024-03-31
FP,false,HealthCare,MOLPGCAD,Non-Maintenance,,2025,4,0.0,0.0,7.1843456157101295,0.0645161290322581,1.774193548387097,1.838709677419355,1.9737415952527995,2.405299393796748,5.21060402045733,3907.3,2024-11-15,2025-03-31
FP,false,HealthCare,M31054MZ,Non-Maintenance,,2025,4,0.0,0.0,-0.07321793546905495,0.0,0.0,0.0,-0.07321793546905495,0.0,0.0,-inf,2023-07-14,2024-03-31
FP,false,HealthCare,M21131M1,Maintenance,,2024,3,0.0,0.0,0.1917462758289284,0.0,0.0,0.0,0.1917462758289284,0.0,0.0,inf,2022-06-09,2022-06-30
FP,true,Hi-Tech,MSLGPOST,Non-Maintenance,,2022,2,0.0,0.0,126.6786750639106,0.0,27.43870967741939,27.43870967741939,69.0627230955004,30.678186462701,57.6159519684102,4616.8,2021-08-01,2022-06-30
FP,false,HealthCare,MECMZKP1,Non-Maintenance,,2025,4,0.0,0.0,52.95830960574644,1.0,4.96428571428571,5.96428571428571,25.854270081365186,19.695953563716945,27.104039524381257,8879.2,2025-01-24,2025-02-28
FP,true,Energy,FPL981MC,Maintenance,,2025,2,0.0,0.0,46.1441359079046,3.0,0.0,3.0,13.147205419897318,27.298397966706343,32.99693048800728,15381.4,2024-07-01,2024-12-31
FP,true,Energy,FPL981MC,Maintenance,,2025,4,0.0,0.0,-0.136349477351916,0.0,0.0,0.0,-0.5413629011155949,0.24590449629264619,0.40501342376367894,-inf,2024-07-01,2024-12-31
FP,true,Energy,NEERCDST,Non-Maintenance,,2025,4,0.0,0.0,-0.10766062717770024,0.0,0.0,0.0,-0.10766062717770024,0.0,0.0,-inf,2021-07-19,2024-01-15
FP,true,Energy,NEERCDST,Non-Maintenance,,2024,2,0.0,0.0,151.56760450176063,3.0,24.0,27.000000000000004,71.02090242018775,49.595593771279574,80.54670208157287,5613.6,2021-07-19,2024-01-15
FP,true,Energy,NEE272SP,Non-Maintenance,,2024,3,0.0,0.0,114.36092550594628,7.5,11.933333333333334,19.433333333333334,15.224603198013003,79.48798072735997,99.13632230793328,5884.8,2023-02-01,2023-12-31
FP,true,Energy,NEE432AZ,Maintenance,,2025,3,0.0,0.0,-0.00993174546747245,0.0,0.0,0.0,-0.00993174546747245,0.0,0.0,-inf,2023-02-06,2024-01-31
FP,true,Energy,NEE866S1,Maintenance,,2024,1,0.0,0.0,17.733367990469898,0.0,3.0,3.0,12.341891045299018,2.419825271064431,5.391476945170879,5911.1,2021-01-01,2023-06-30
FP,true,Energy,NEE432AZ,Maintenance,,2024,2,0.0,0.0,32.69157162420531,0.0,7.5,7.5,15.910660315118118,7.8829965550644125,16.78091130908719,4358.9,2023-02-06,2024-01-31
FP,true,Hi-Tech,MSPRM801,Maintenance,,2022,3,0.0,0.0,60.578077751370394,3.0,3.0,6.0,10.971131359508991,41.649937009914,49.6069463918614,10096.3,2021-08-01,2022-06-30
FP,true,Energy,NEE946MX,Maintenance,,2022,4,0.0,0.0,-29.364097538117782,6.0,0.0,6.0,-63.569566089042816,23.01475756440593,34.20546855092503,-4894.0,2021-04-01,2022-05-31
FP,true,Hi-Tech,MSDPGHZ3,Maintenance,,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.002905604356342989,0.0,0.002905604356342989,-nan,2021-07-15,2022-06-30
FP,false,HealthCare,MODXMPMZ,Non-Maintenance,,2024,3,0.0,0.0,2.240035920230656,0.0,0.0,0.0,2.240035920230656,0.0,0.0,inf,2022-01-24,2022-04-15
FP,true,Hi-Tech,DYNXCS59,Non-Maintenance,,2023,3,0.0,0.0,-3.867265470025583e-06,0.0,0.0,0.0,0.007271646190253445,0.0,-0.00727551345572347,-inf,2022-09-13,2022-09-14
OTM,true,Hi-Tech,MSENSOH1,Maintenance,TBB-T&M,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,-2.377201649897825,0.468959592732603,2.377201649897825,-nan,2023-09-01,2024-06-30
OTM,true,Hi-Tech,MSCONISZ,Maintenance,TBB-T&M,2024,1,0.0,0.0,0.303354787493894,0.0,8.33333333333333,8.33333333333333,-14.11124072300737,5.171497816535044,14.414595510501265,36.4,2022-06-01,2023-05-31
FP,false,HealthCare,MOLCRSEC,Non-Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0358291974926803,1.4210854715202e-14,0.0358291974926803,-nan,2022-03-02,2025-03-06
FP,true,Hi-Tech,MSCSOSTP,Non-Maintenance,,2025,1,0.0,0.0,155.21224179367294,6.0,24.19354838709677,30.19354838709677,57.08447655550208,64.31609754255258,98.12776523817087,5140.6,2023-07-11,2024-06-30
FP,true,Hi-Tech,MSLQSHZ1,Maintenance,,2023,4,0.0,0.0,301.40566029171293,15.46428571428571,66.77534562211983,82.23963133640547,41.37817918818366,174.5947917321412,260.0274811035293,3665.0,2022-10-01,2023-08-23
FP,true,Hi-Tech,MSMAUSST,Non-Maintenance,,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8249879085268872,-0.812723808371643,-0.8249879085268872,-nan,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSPFXNGV,Non-Maintenance,,2024,2,0.0,0.0,313.99967635831695,6.999999999999997,64.0,71.0,130.62354057911517,122.1987492984396,183.37613577920177,4422.5,2022-07-01,2024-06-30
TM,false,HealthCare,MOLDCG87,Non-Maintenance,,2023,4,14.8781570820669,0.0,14.8781570820669,1.0,0.0,1.0,6.137649356340897,7.6521979331307,8.740507725726005,14878.2,2023-01-01,2023-09-30
FP,false,HealthCare,MOLFPCAI,Maintenance,,2023,4,0.0,0.0,66.21118326180996,3.0,0.5,3.5,-18.451001669585597,79.32138382978725,84.66218493139556,18917.5,2022-11-01,2024-07-31
FP,false,HealthCare,MOLGMTSP,Non-Maintenance,,2022,4,0.0,0.0,-1.72116311777078,0.0,0.0,0.0,-1.72116311777077,0.0,-9.992007221626409e-15,-inf,2021-12-28,2022-01-31
FP,true,Energy,NEE677SP,Non-Maintenance,,2025,2,0.0,0.0,218.94492889966207,8.701612903225802,17.4752688172043,26.1768817204301,47.07254644592916,141.4477373948279,171.8723824537329,8364.1,2024-07-01,2024-12-31
FP,true,Energy,NE482ADH,Non-Maintenance,,2025,2,0.0,0.0,114.40631171120835,2.933333333333333,15.066666666666666,18.0,44.24154484502014,48.29821493686135,70.16476686618822,6355.9,2024-01-01,2024-12-31
FP,true,Energy,NEE678SP,Non-Maintenance,,2025,2,0.0,0.0,116.24573688835102,2.0,9.822580645161286,11.822580645161286,77.5143610354089,24.674265753719563,38.73137585294212,9832.5,2024-07-01,2024-12-31
FP,true,Energy,NEE251SP,Non-Maintenance,,2024,3,0.0,0.0,113.95898110854412,3.0,13.256774193548381,16.256774193548377,50.67556955612298,46.94656197809634,63.28341155242114,7009.9,2022-03-01,2023-12-31
OTM,true,Hi-Tech,MSCSAZRP,Non-Maintenance,TBB-T&M,2025,4,0.0,0.0,57.7165403972673,0.0,23.10714285714286,23.10714285714286,6.973926329140115,23.802036354475256,50.74261406812719,2497.8,2024-04-01,2030-03-31
FP,true,Hi-Tech,MSSSSTPD,Non-Maintenance,,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,6.515848303490187,-5.821074934322559,-6.515848303490187,-nan,2021-09-16,2022-06-30
FP,true,Energy,NEE496HZ,Non-Maintenance,,2025,3,0.0,0.0,57.12215688468021,3.0,3.0,6.0,28.107354408303998,21.968252901928523,29.01480247637621,9520.4,2024-01-01,2024-12-31
FP,true,Energy,FPL975MP,Maintenance,,2024,4,0.0,0.0,46.16107737154315,3.27586206896552,0.0,3.27586206896552,9.69962733648381,31.23045855732576,36.46145003505934,14091.3,2024-01-01,2024-06-30
FP,false,HealthCare,MOLFPAKA,Maintenance,,2025,1,0.0,0.0,19.73864791574309,0.0,0.0,0.0,19.732203156818613,0.0,0.006444758924477156,inf,2024-05-01,2024-06-02
FP,false,HealthCare,MHEDIUAT,Non-Maintenance,,2024,1,0.0,0.0,17.474762938654447,0.133333333333333,6.86666666666667,7.0,3.7921385524625775,6.7954433427664895,13.682624386191868,2496.4,2023-03-27,2023-06-30
FP,false,HealthCare,MOLFPHYP,Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-nan,2024-03-15,2024-04-30
FP,false,HealthCare,MOLFPCAI,Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,-25.244656353925198,25.2446563539253,25.244656353925198,-nan,2022-11-01,2024-07-31
OTM,true,Hi-Tech,MSPRCNGZ,Non-Maintenance,TBB-T&M,2024,2,0.0,0.0,11.431321360116371,0.0,11.09462365591398,11.09462365591398,-10.614300600773268,10.202649950677039,22.04562196088964,1030.3,2023-05-23,2030-03-31
FP,true,Energy,NEE357WD,Non-Maintenance,,2025,1,0.0,0.0,55.57570481513059,2.233333333333333,0.0,2.233333333333333,6.629818539262578,43.284429280040484,48.94588627586801,24884.6,2023-08-15,2024-08-31
FP,true,Hi-Tech,MSSSSTPD,Non-Maintenance,,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0403400628626692,-0.0403400628626692,-0.0403400628626692,-nan,2021-09-16,2022-06-30
TM,false,HealthCare,ML131BAO,Non-Maintenance,,2024,3,23.833345575791366,0.0,23.833345575791366,1.5666666666666669,0.0,1.5666666666666669,8.814473349950351,13.416529831670703,15.018872225841015,15212.8,2023-08-11,2023-11-18
FP,true,Energy,FPL973MP,Maintenance,,2025,2,0.0,0.0,27.569830050843795,2.62903225806452,0.0,2.62903225806452,0.8790948766815605,20.532189283027574,26.690735174162235,10486.7,2024-01-01,2024-08-31
FP,false,HealthCare,MOLFPQAR,Maintenance,,2025,4,0.0,0.0,25.98510366095706,1.303571428571429,2.0,3.303571428571429,9.353686818794865,13.015516843003148,16.631416842162196,7865.8,2025-02-12,2025-05-31
FP,true,Hi-Tech,MSCRMPWA,Non-Maintenance,,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.14543748458819344,0.0,0.14543748458819344,-nan,2021-07-01,2022-12-31
FP,false,HealthCare,MHEDIUAT,Non-Maintenance,,2024,4,0.0,0.0,-0.101006009615385,0.0,0.0,0.0,-0.10213187299851406,0.0,0.001125863383129061,-inf,2023-03-27,2023-06-30
FP,true,Hi-Tech,MSCIDHZ4,Non-Maintenance,,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,2.57205190033299,-2.57205190033299,-2.57205190033299,-nan,2024-04-22,2024-08-31
FP,true,Hi-Tech,MSHRECST,Non-Maintenance,,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,2.18316246056782,-2.18316246056782,-2.18316246056782,-nan,2019-04-15,2021-06-30
FP,true,Hi-Tech,MSSIFEST,Non-Maintenance,,2023,4,0.0,0.0,0.12839078405041235,0.0,0.0,0.0,-0.265737586076753,0.3389322634693532,0.3941283701271654,inf,2020-05-01,2023-04-15
FP,true,Hi-Tech,MSSIFEST,Non-Maintenance,,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.9511793824486523,0.9511793824486523,0.9511793824486523,-nan,2020-05-01,2023-04-15
TM,true,Hi-Tech,MSPSSTP1,Non-Maintenance,,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,3.33011695906433,-3.33011695906433,-3.33011695906433,-nan,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSCRM3XP,Non-Maintenance,,2023,1,0.0,0.0,616.3098761776698,14.83333333333333,51.869892473118284,66.7032258064516,367.14475520241024,167.0524432445726,249.16512097525958,9239.6,2021-10-01,2022-06-30
FP,true,Hi-Tech,MSPEXPT,Non-Maintenance,,2025,2,0.0,0.0,260.87752037682947,8.999999999999996,20.652688172043007,29.652688172043007,139.6288359198387,89.51612511834276,121.24868445699076,8797.8,2023-07-01,2026-06-30
FP,true,Hi-Tech,MSCRM3XP,Non-Maintenance,,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,8.82279883381924,-8.82279883381924,-8.82279883381924,-nan,2021-10-01,2022-06-30
FP,true,Hi-Tech,MSHRGH31,Non-Maintenance,,2023,2,0.0,0.0,78.450110137054,3.0,4.76666666666666,7.76666666666666,38.96876305716753,30.379121249537,39.48134707988647,10100.9,2022-09-01,2023-06-30
FP,true,Energy,NEE709DX,Non-Maintenance,,2025,1,0.0,0.0,52.442160596838875,0.0,13.0,13.0,26.030656161099706,11.054980164921233,26.411504435739168,4034.0,2024-01-01,2024-12-31
FP,true,Energy,NEE207ST,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.011954373720973495,0.0,0.011954373720973495,-nan,2022-06-01,2023-07-15
FP,true,Energy,NEE207ST,Non-Maintenance,,2023,4,0.0,0.0,124.25479744680857,4.0,18.93548387096774,22.93548387096774,47.8097786165204,52.546154565349596,76.44501883028818,5417.6,2022-06-01,2023-07-15
FP,false,HealthCare,M23170CZ,Non-Maintenance,,2025,4,0.0,0.0,13.6262372745473,0.0,0.629032258064516,0.629032258064516,12.501456232325154,0.4137040241213981,1.1247810422221463,21662.2,2025-01-16,2025-06-30
FP,false,HealthCare,M22080MZ,Non-Maintenance,,2024,4,0.0,0.0,-2.044378725961538,0.0,0.0,0.0,-2.0671764433563835,0.0,0.022797717394845485,-inf,2023-03-01,2023-08-31
FP,false,HealthCare,M11205M1,Non-Maintenance,,2022,4,0.0,0.0,30.324847134595153,2.4193548387096753,18.580645161290324,21.000000000000004,-32.726196859989805,43.94580770241853,63.05104399458496,1444.0,2022-02-18,2023-02-28
FP,true,Hi-Tech,MSEDHZ42,Non-Maintenance,,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.22144967880243438,0.22144967880243438,0.22144967880243438,-nan,2024-11-01,2024-11-30
FP,true,Hi-Tech,MS365STP,Non-Maintenance,,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.00833696428301194,0.0,-0.00833696428301194,-nan,2022-07-01,2023-06-30
OTM,true,Hi-Tech,MSABAPP1,Non-Maintenance,TBB-T&M,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.406343796253726,0.35885843373494,0.406343796253726,-nan,2020-07-01,2022-06-30
FP,false,HealthCare,MOLMRMLZ,Non-Maintenance,,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,3.85017419125489,-3.85017419125489,-3.85017419125489,-nan,2023-11-06,2024-01-16
OTM,true,Hi-Tech,MSCONHST,Maintenance,TBB-T&M,2023,2,0.0,0.0,165.8718237894073,12.0,40.647311827956955,52.64731182795698,-68.00323368815413,175.64767601159662,233.87505747756143,3150.6,2022-04-27,2023-05-31
OTM,true,Hi-Tech,MSCONHST,Maintenance,TBB-T&M,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.00323317307692308,0.0,0.00323317307692308,-nan,2022-04-27,2023-05-31
FP,true,Hi-Tech,MSGAASST,Non-Maintenance,,2024,1,0.0,0.0,29.01195451174636,0.0,2.933333333333333,2.933333333333333,21.51187418141497,2.9060955599948417,7.500080330331389,9890.4,2022-03-01,2023-06-30
FP,false,HealthCare,MHD656MZ,Non-Maintenance,,2025,4,0.0,0.0,120.33552201290046,5.088709677419355,20.13364055299539,25.222350230414737,17.202289756119463,72.42930165149333,103.13323225678099,4771.0,2025-01-06,2025-05-31
OTM,false,HealthCare,MOAZILRT,Non-Maintenance,TBB-T&M,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.322729012396798,0.0,0.322729012396798,-nan,2022-03-24,2023-09-30
FP,true,Hi-Tech,MSCCESTP,Maintenance,,2025,2,0.0,0.0,488.98238111751334,29.98333333333333,145.13417204301066,175.11750537634404,-78.62871423937645,400.880971151468,567.6110953568898,2792.3,2024-07-01,2027-06-30
FP,true,Energy,FPLWSATP,Non-Maintenance,,2024,2,0.0,0.0,29.321095336847527,0.0,6.0,6.0,14.027763559457481,8.28123214447956,15.293331777390046,4886.8,2023-01-01,2023-12-31
FP,true,Hi-Tech,MSCCCEST,Non-Maintenance,,2025,3,0.0,0.0,552.3815920639656,37.19462365591398,22.909032258064517,60.1036559139785,132.26638068818005,352.1503079795052,420.1152113757856,9190.5,2024-08-22,2027-06-30
FP,true,Hi-Tech,MSAIPHYD,Non-Maintenance,,2022,1,0.0,0.0,648.0902649090885,27.82043010752689,91.02903225806452,118.84946236559134,149.54709539166413,326.1641501223065,498.5431695174244,5453.0,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSAIPHYD,Non-Maintenance,,2022,3,0.0,0.0,1127.9475494281405,68.64946236559135,169.16505376344082,237.81451612903228,165.56486033182887,731.3001943168395,962.3826890963117,4743.0,2020-07-01,2022-06-30
FP,true,Energy,NEE246ST,Non-Maintenance,,2024,4,0.0,0.0,44.57048838319374,2.056451612903227,4.838709677419361,6.895161290322587,15.529314504454367,21.868698833753434,29.04117387873937,6464.0,2023-07-16,2024-01-15
FP,true,Hi-Tech,MSMSUDST,Non-Maintenance,,2022,4,0.0,0.0,152.62427379068737,3.3,32.165898617511516,35.46589861751152,61.21766245148629,54.536833091467614,91.40661133920108,4303.4,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSMSUDST,Non-Maintenance,,2022,3,0.0,0.0,166.81305107267247,3.3000000000000003,36.754838709677415,40.05483870967738,73.12894230281657,55.47141019478937,93.6841087698559,4164.6,2021-07-01,2022-06-30
FP,true,Energy,NEE681VD,Non-Maintenance,,2025,3,0.0,0.0,33.72761392028557,0.388387096774194,1.129032258064515,1.517419354838709,10.960083603463003,17.793897204496385,22.767530316822565,22227.0,2024-09-01,2024-10-04
FP,false,HealthCare,MOLFPODA,Maintenance,,2022,4,0.0,0.0,37.8447003154574,0.0,0.0,0.0,37.8447003154574,0.0,0.0,inf,2022-03-18,2022-03-18
FP,true,Energy,NEE367ST,Non-Maintenance,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0128045797865963,0.0,-0.0128045797865963,-nan,2023-11-01,2023-12-31
FP,false,HealthCare,M22130MZ,Non-Maintenance,,2024,3,0.0,0.0,1.467058745795291,0.0,0.0,0.0,1.467058745795291,0.0,0.0,inf,2023-01-30,2023-05-15
FP,true,Hi-Tech,MSCSPFHS,Non-Maintenance,,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,15.871551591861591,-14.912870977425735,-15.871551591861591,-nan,2020-08-01,2021-06-30
